0,552.8614
5,552.8614
10,552.8614
15,552.8614
20,552.8614
25,552.8614
30,649.6605999999997
35,597.9637999999999
40,626.717
45,572.4082
50,569.0190000000001
55,478.9677999999999
60,478.9677999999999
65,528.7506
70,551.3014
75,561.5029999999999
80,568.6134000000001
85,584.6708999999998
90,537.3149999999998
95,519.7638
100,519.7638
